"Priority","Category","Extension","SizeBytes","HasYamlHeader","LastModified","RelativePath","Action"
"5","LIVE-QMD",".qmd","6328","True","2026-04-23","docs\customer-documents\validation-suites\adapters\m365\m365.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3539","True","2026-04-23","docs\customer-documents\validation-suites\adapters\mainframe\mainframe.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6179","True","2026-04-23","docs\customer-documents\validation-suites\adapters\palo-alto\palo-alto.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5944","True","2026-04-23","docs\customer-documents\validation-suites\adapters\patch-state\patch-state.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3531","True","2026-04-23","docs\customer-documents\validation-suites\adapters\pki-ca\pki-ca.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5983","True","2026-04-23","docs\customer-documents\validation-suites\adapters\scuba\scuba.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6321","True","2026-04-23","docs\customer-documents\validation-suites\adapters\scubagear\scubagear.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6118","True","2026-04-23","docs\customer-documents\validation-suites\adapters\service-now\service-now.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3621","True","2026-04-23","docs\customer-documents\validation-suites\adapters\siem\siem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5912","True","2026-04-23","docs\customer-documents\validation-suites\adapters\stig-compliance\stig-compliance.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8684","True","2026-04-26","docs\customer-documents\validation-suites\adapters\terraform\terraform.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6199","True","2026-04-23","docs\customer-documents\validation-suites\adapters\vuln-scan\vuln-scan.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2860","True","2026-05-06","docs\customer-documents\validation-suites\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","17239","True","2026-05-06","docs\customer-documents\whitepapers\ad-to-entraid-migration-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3118","True","2026-04-26","docs\customer-documents\whitepapers\aodim-executive-whitepaper.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1100","True","2026-04-23","docs\customer-documents\whitepapers\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","70954","True","2026-04-26","docs\customer-documents\whitepapers\uiao-vs-native-tools.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1748","True","2026-04-19","docs\diagrams\diagram-embedding-examples.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8904","True","2026-05-06","docs\docs\00_ControlPlaneArchitecture.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1987","True","2026-04-17","docs\docs\00_CorePrinciples.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","9848","True","2026-04-18","docs\docs\01_UnifiedArchitecture.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8764","True","2026-05-06","docs\docs\02_CanonSpecification.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","11979","True","2026-05-06","docs\docs\03_FedRAMP20x_Crosswalk.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","13972","True","2026-05-06","docs\docs\04_FedRAMP20x_Phase2_Summary.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8648","True","2026-04-17","docs\docs\05_ManagementStack.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7448","True","2026-04-17","docs\docs\06_ProgramVision.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","9681","True","2026-04-17","docs\docs\07_LeadershipBriefing.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7849","True","2026-04-17","docs\docs\08_ModernizationTimeline.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8590","True","2026-04-17","docs\docs\09_CrosswalkIndex.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7032","True","2026-04-17","docs\docs\10_DirectoryStructure.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7810","True","2026-04-17","docs\docs\11_GlossaryAndDefinitions.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5643","True","2026-04-17","docs\docs\12_AI_SecurityPrinciples.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8450","True","2026-04-20","docs\docs\13_FIMF_AdapterRegistry.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5603","True","2026-04-17","docs\docs\14_TIC3_F5RetirementRoadmap.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4529","True","2026-04-17","docs\docs\15_ProvenanceProfile.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3798","True","2026-04-17","docs\docs\16_DriftDetectionStandard.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3977","True","2026-04-17","docs\docs\17_ConsentEnvelope.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3655","True","2026-04-17","docs\docs\18_ClaimCatalog.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4879","True","2026-04-17","docs\docs\19_ReconciliationModel.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4042","True","2026-05-06","docs\docs\20_AdapterContract.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8785","True","2026-05-06","docs\docs\21_OrgTreeReadiness.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4782","True","2026-04-17","docs\docs\adapters\adapter-contract.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","10805","True","2026-04-17","docs\docs\adapters\adapter-responsibilities-diagram-set.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","9013","True","2026-04-17","docs\docs\adapters\canonical-definition-of-a-uiao-adapter.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8253","True","2026-04-17","docs\docs\adapters\database-adapter-drift-detection.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6653","True","2026-04-17","docs\docs\adapters\database-adapter-onboarding-checklist.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","10873","True","2026-04-17","docs\docs\adapters\database-adapters.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","333","True","2026-05-06","docs\docs\appendix\README.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","546","True","2026-05-06","docs\docs\architecture\README.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1549","True","2026-04-20","docs\docs\architecture\repo-structure.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4923","True","2026-04-22","docs\docs\conmon-corrective-action-playbook.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3881","True","2026-05-06","docs\docs\conmon\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8253","True","2026-04-17","docs\docs\database-adapter-drift-detection.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6653","True","2026-04-17","docs\docs\database-adapter-onboarding-checklist.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","10873","True","2026-04-17","docs\docs\database-adapters.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3415","True","2026-04-20","docs\docs\governance\doc-separation-governance.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2247","True","2026-04-20","docs\docs\governance\doc-separation-migration-plan.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3300","True","2026-04-17","docs\docs\governance\documentation-landscape.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3186","True","2026-04-17","docs\docs\governance\format-decision-matrix.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4382","True","2026-04-17","docs\docs\governance\technical-spec-template.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2246","True","2026-04-28","docs\docs\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","496","True","2026-05-06","docs\docs\onboarding\README.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","470","True","2026-05-06","docs\docs\patterns\README.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4764","True","2026-04-17","docs\docs\scuba-value-proposition.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","19734","True","2026-05-06","docs\docs\substrate-status.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","430","True","2026-05-06","docs\docs\user-guides\README.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","15769","True","2026-05-06","docs\findings\fedramp-20x-moderate-pilot.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5733","True","2026-05-06","docs\findings\fedramp-gcc-moderate-adoption-score-unavailable.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5885","True","2026-05-06","docs\findings\fedramp-gcc-moderate-cae-realtime-degraded.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5301","True","2026-05-06","docs\findings\fedramp-gcc-moderate-cqd-euii-28day-cliff.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6184","True","2026-05-06","docs\findings\fedramp-gcc-moderate-endpoint-analytics-advanced-inferred-blocked.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6747","True","2026-05-06","docs\findings\fedramp-gcc-moderate-entra-identity-protection-inferred-blocked.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","9526","True","2026-05-06","docs\findings\fedramp-gcc-moderate-informed-network-routing.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5187","True","2026-05-06","docs\findings\fedramp-gcc-moderate-purview-audit-180day-cliff.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7778","True","2026-05-06","docs\findings\fedramp-gcc-moderate-thousandeyes-coverage-scope.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6842","True","2026-05-06","docs\findings\fedramp-gcc-moderate-wufb-reporting-inferred-blocked.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4254","True","2026-05-06","docs\findings\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4886","True","2026-05-06","docs\findings\README.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","38395","True","2026-05-06","docs\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","9794","True","2026-04-19","docs\modernization\adapters.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5838","True","2026-04-19","docs\modernization\codebook.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5192","True","2026-04-19","docs\modernization\delegation.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8504","True","2026-04-19","docs\modernization\directory-migration.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5149","True","2026-04-19","docs\modernization\dynamic-groups.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6923","True","2026-04-19","docs\modernization\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7396","True","2026-04-19","docs\modernization\orgtree.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3752","True","2026-05-06","docs\narrative\program-education.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3207","True","2026-05-06","docs\narrative\program-project-plans.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2783","True","2026-05-06","docs\narrative\program-test-plans.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2872","True","2026-05-06","docs\narrative\program-training.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4421","True","2026-04-17","docs\narrative\v1-adapter-ecosystem-complete.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","11850","True","2026-04-17","docs\narrative\why-modernization-is-hard.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3232","True","2026-05-06","docs\operational-dashboard.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3883","True","2026-05-06","docs\programs\deliveries.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5776","True","2026-05-06","docs\programs\education\agency-onboarding-walkthrough.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2784","True","2026-05-06","docs\programs\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","11558","True","2026-05-06","docs\programs\ops-runbook\2026-04-26-uiao_119-canary-rollout.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","16983","True","2026-05-06","docs\programs\project-plans\2026-04-26-ha-perf-recovery-tenancy-assessment.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8587","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_117-phase1-recovery.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5630","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_119-auditor-api-tenant-filter.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6315","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_119-checkpoint-wiring.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5601","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_119-cli-tenant-promote.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6444","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_119-cql-experimental-ops.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6562","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_119-journal-tagging.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5904","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_119-migration-sandbox.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5927","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_119-orchestrator-plane-flags.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6548","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_119-v1-data-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8013","True","2026-05-06","docs\programs\project-plans\2026-04-26-uiao_119-v2-feature-flags.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4193","True","2026-04-26","docs\programs\project-plans\agency-acme-modernization-plan.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3244","True","2026-04-26","docs\programs\test-plans\scubagear-conformance-test-plan.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3600","True","2026-04-26","docs\programs\training\2026-04-26-adapter-author-onboarding.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1094","True","2026-05-06","docs\programs\uiao_125.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","997","True","2026-05-06","docs\programs\uiao_126.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1107","True","2026-05-06","docs\programs\uiao_127.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1034","True","2026-05-06","docs\programs\uiao_128.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8077","True","2026-05-06","docs\series\application-aware-networking-book\article-01-blindfold-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8425","True","2026-05-06","docs\series\application-aware-networking-book\article-02-boundary-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7502","True","2026-05-06","docs\series\application-aware-networking-book\article-03-distance-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7048","True","2026-05-06","docs\series\application-aware-networking-book\article-04-identity-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7754","True","2026-05-06","docs\series\application-aware-networking-book\article-05-arbitrariness-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6580","True","2026-05-06","docs\series\application-aware-networking-book\article-06-telemetry-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7126","True","2026-05-06","docs\series\application-aware-networking-book\article-07-optimization-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5727","True","2026-05-06","docs\series\application-aware-networking-book\article-08-media-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5364","True","2026-05-06","docs\series\application-aware-networking-book\article-09-trust-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6317","True","2026-05-06","docs\series\application-aware-networking-book\article-10-policy-problem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6104","True","2026-05-06","docs\series\application-aware-networking-book\article-11-visibility-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5883","True","2026-05-06","docs\series\application-aware-networking-book\article-12-continuity-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6256","True","2026-05-06","docs\series\application-aware-networking-book\article-13-control-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7085","True","2026-05-06","docs\series\application-aware-networking-book\article-14-signal-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6459","True","2026-05-06","docs\series\application-aware-networking-book\article-15-evaluation-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6447","True","2026-05-06","docs\series\application-aware-networking-book\article-16-decision-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6601","True","2026-05-06","docs\series\application-aware-networking-book\article-17-automation-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6621","True","2026-05-06","docs\series\application-aware-networking-book\article-18-remediation-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6539","True","2026-05-06","docs\series\application-aware-networking-book\article-19-recovery-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6991","True","2026-05-06","docs\series\application-aware-networking-book\article-20-stability-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5689","True","2026-05-06","docs\series\application-aware-networking-book\article-21-resilience-layer.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3974","True","2026-05-06","docs\series\application-aware-networking-book\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5501","True","2026-05-06","docs\series\application-aware-networking-book\what-we-dont-know-were-missing.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5520","True","2026-04-18","docs\series\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4131","True","2026-05-06","docs\series\series-01-federal-modernization\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4711","True","2026-05-06","docs\series\series-05-unified-architecture\index.qmd","OK: verify YAML header and nav entry"
"8","STAGING-INBOX",".md","67081","False","2026-04-25","inbox\AI FedRAMP Boundary Analysis\Combined_Assessment_FedRAMP_Moderate_Only.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","7207","False","2026-04-22","inbox\claude-session-AD-Group-and-OU-mapping-to-EntraID.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","17940","False","2026-05-04","inbox\drafts\AGENT-BACKLOG.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","16956","False","2026-04-17","inbox\drafts\aspirational-candidates-2026-04-17.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","31481","True","2026-05-05","inbox\drafts\charter-restoration-plan.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","7241","False","2026-04-19","inbox\drafts\infoblox-adapter-plan.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","2819","False","2026-04-18","inbox\drafts\README.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","10173","True","2026-04-23","inbox\files\adr-030-gcc-boundary-drift-class.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","6454","True","2026-04-23","inbox\files\adr-031-three-plane-device-model.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","4464","True","2026-04-23","inbox\files\drift-detection-boundary-amendment.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","10731","True","2026-04-23","inbox\files\GAD-modernization-impact-model.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","8172","True","2026-04-23","inbox\files\GAE-computer-object-decomposition.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","12441","False","2026-04-28","inbox\files\gcc-boundary-problem-statement.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","19405","False","2026-04-28","inbox\files\gcc-boundary-solution-architecture.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","3333","False","2026-04-23","inbox\files\GITHUB-IMPORT-GUIDE-GAE.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","6303","False","2026-04-23","inbox\files\GITHUB-IMPORT-GUIDE.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","19175","False","2026-04-23","inbox\files\PROJECT-PLAN.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","17487","False","2026-05-04","inbox\HRIT Modernization\HRIT-IAM-Findings.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","6018","True","2026-05-04","inbox\HRIT Modernization\proposed-canon-additions\ADR-A-saml-trust-anchor.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","8627","True","2026-05-04","inbox\HRIT Modernization\proposed-canon-additions\ADR-B-piv-usaccess-adapter.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","9240","True","2026-05-04","inbox\HRIT Modernization\proposed-canon-additions\ADR-C-opm-azure-apim-adapter.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","9118","True","2026-05-04","inbox\HRIT Modernization\proposed-canon-additions\ADR-D-single-ato-reciprocity.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","5416","False","2026-05-04","inbox\HRIT Modernization\proposed-canon-additions\README.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","17763","False","2026-05-05","inbox\KYC\KYC-Customer-Protocol-Findings.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","13404","True","2026-05-05","inbox\KYC\proposed-canon-additions\ADR-055-customer-identity-canon-block.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","7151","False","2026-05-05","inbox\KYC\proposed-canon-additions\README.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","12524","True","2026-05-05","inbox\KYC\proposed-canon-additions\UIAO_141-customer-identity-model.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","13002","True","2026-05-05","inbox\KYC\proposed-canon-additions\UIAO_142-customer-kyc-runbook.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".qmd","8871","False","2026-04-28","inbox\Modernization\UIAO Phase 2 — Governance OS Deployment - Rev0x.qmd","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","3679","False","2026-05-06","inbox\New_FedRAMP_Boundary\README.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","5100","False","2026-05-03","inbox\phase-1-5-baseline.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","6028","False","2026-05-03","inbox\phase-2-integration-report.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","16908","False","2026-04-28","inbox\Posted\2026-04-21-corpus-assessment-supplement.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","7191","False","2026-04-28","inbox\Posted\claude-session-AD-Group-and-OU-mapping-to-EntraID.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","2061","False","2026-05-03","inbox\pre-ga-pr-template.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","3495","False","2026-04-22","inbox\README.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","STAGING-INBOX",".md","3456","False","2026-04-22","inbox\wiki\UIAO-Customer-Documents.md","LEAVE: staging area — promote when ready, do not convert in place"
"8","PHASE2-SPEC",".md","731","False","2026-04-29","phase2\_legacy\UIAO_P2_DOM_DOM_ACCESS.md","REVIEW: superseded by phase2\domains\ ? Archive if so"
"8","PHASE2-SPEC",".md","722","False","2026-04-29","phase2\_legacy\UIAO_P2_DOM_DOM_APP.md","REVIEW: superseded by phase2\domains\ ? Archive if so"
"8","PHASE2-SPEC",".md","845","False","2026-04-29","phase2\_legacy\UIAO_P2_DOM_DOM_DEVICE.md","REVIEW: superseded by phase2\domains\ ? Archive if so"
"8","PHASE2-SPEC",".md","817","False","2026-04-29","phase2\_legacy\UIAO_P2_DOM_DOM_GOV.md","REVIEW: superseded by phase2\domains\ ? Archive if so"
"8","PHASE2-SPEC",".md","748","False","2026-04-29","phase2\_legacy\UIAO_P2_DOM_DOM_HR_PROV.md","REVIEW: superseded by phase2\domains\ ? Archive if so"
"8","PHASE2-SPEC",".md","942","False","2026-04-29","phase2\_legacy\UIAO_P2_DOM_DOM_ID_DIR.md","REVIEW: superseded by phase2\domains\ ? Archive if so"
"8","PHASE2-SPEC",".md","571","False","2026-04-29","phase2\_legacy\UIAO_P2_DOM_DOM_NETWORK.md","REVIEW: superseded by phase2\domains\ ? Archive if so"
"8","PHASE2-SPEC",".md","7929","False","2026-04-29","phase2\_legacy\UIAO_P2_TSA_Overview.md","REVIEW: superseded by phase2\domains\ ? Archive if so"
"8","PHASE2-SPEC",".md","216","False","2026-04-29","phase2\apps\UIAO_P2_261.md","LEAVE: active specification — not site content yet"
"8","PHASE2-SPEC",".md","202","False","2026-04-29","phase2\baselines\UIAO_P2_231.md","LEAVE: active specification — not site content yet"
"8","PHASE2-SPEC",".md","220","False","2026-04-29","phase2\baselines\UIAO_P2_232.md","LEAVE: active specification — not site content yet"
"8","PHASE2-SPEC",".md","206","False","2026-04-29","phase2\domains\UIAO_P2_201.md","LEAVE: active specification — not site content yet"
"8","PHASE2-SPEC",".md","202","False","2026-04-29","phase2\domains\UIAO_P2_202.md","LEAVE: active specification — not site content yet"
